id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,ideology_classification,economic_axis,social_axis,populist_tendency,nationalist_tendency,current_political_alignment,economic_left_score,economic_right_score,social_progressive_score,social_conservative_score,populist_score,nationalist_score,amlo_4t_score,opposition_score
9218053,Alejandra Roldán Benítez,F,PRD,Cámara de Diputados,Tlaxcala,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218069,Senador Manuel Cárdenas Fonseca,M,PANAL,Cámara de Diputados,Sinaloa,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218070,Senador Alfredo Villegas Arreola,M,PRI,Cámara de Diputados,Sinaloa,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218098,Francisca Rosario Arana Lugo,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218132,Luis Fernando Mancilla Fuentes,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218148,Martha Guadalupe Villarreal Rangel,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218150,Heidy Guadalupe Estrada Martínez,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218152,Lisandra Ruiz Torres,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218160,Miroslava Meza Virrueta,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218166,María Estela Moreno Alvarado,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218228,Diana Patricia González Soto,F,PRI,Cámara de Diputados,Coahuila,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218237,Sara Isabel Castellanos Cortés,F,PVEM,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218254,Alberto Martínez Urincho,M,PAN,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218266,Francisca Ana Krauss Velarde,F,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218294,Yolanda Eugenia González Hernández,F,PRI,Cámara de Diputados,San Luis Potosí,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218298,Ángel Rojas Ángeles,M,PRI,Cámara de Diputados,NA,Representación Proporcional,CENTRO,,,,,,,,,,,,,
9218326,Zacil Leonor Moguel Manzur,F,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218356,Ofelia Socorro Jasso Nieto,F,PRI,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218364,Georgina Adriana Pulido García,F,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218384,Arturo Huicochea Alanís,M,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218386,Dulce María Montes Salas,F,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218439,María Olivia Picazo Olmos,F,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218453,María Olimpia Zapata Padilla,F,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218457,Diana Patricia Alanís Barroso,F,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218467,Jesús Marcelino Buendía Rosas,M,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218475,Alejandra Iturbe Rosas,F,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218491,Lucina Rodríguez Martínez,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218501,Alejandro Arena Barroso,M,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218515,Enrique Pérez Rodríguez,M,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218519,Domitilo Carballo Cámara,M,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218529,Mayuli Latifa Martínez Simón,F,PAN,Cámara de Diputados,Quintana Roo,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218545,María Elena Castro Terrazas,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218549,Nicolás Toledo Soto,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218585,Óscar Cuevas Corona,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218599,Alba María Milán Lara,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218677,Víctor Manuel Torres Herrera,M,PAN,Cámara de Diputados,Veracruz,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9218723,Fernando Castro Ventura,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218729,Ricardo Guillén Rivera,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218755,Corina Trenti Lara,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218896,Rodolfo Nogués Barajas,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218910,Fidel Cristóbal Serrato,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218940,Rocío Guzmán de Paz,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9218954,Ricardo Ernesto López Priego,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219004,María Teresa Sánchez Ruíz Esparza,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219008,César Alberto Serna de León,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,CENTRO,,,,,,,,,,,,,
9219012,Modesta Yolanda Pacheco Olivares,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219020,Paulino Alberto Vázquez Villalobos,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219034,Ma. Idalia del Socorro Espinoza Meraz,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219122,Uberly López Roblero,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219154,Leobardo Soto Enríquez,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219226,Fernando Galván Martínez,M,PRD,Cámara de Diputados,NA,Representación Proporcional,CENTRO,,,,,,,,,,,,,
9219241,Natalia Karina Barón Ortiz,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219242,Tania Elizabeth Ramos Beltrán,F,PRD,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219283,Karen Hurtado Arana,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219288,Hilda Miranda Miranda,F,PRD,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219291,Miriam Tinoco Soto,F,PRD,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219328,Dalia María Rocha Ladrón de Guevara,F,MC,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219335,José Bernardo Quezada Salas,M,PANAL,Cámara de Diputados,NA,Representación Proporcional,CENTRO,,,,,,,,,,,,,
9219347,Concepción Villa González,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219362,Perla Pérez Reyes,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219388,Juan José García Espinosa,M,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219395,María Luisa Gutiérrez Santoyo,F,PANAL,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219397,Jesús Rafael Méndez Salas,M,PANAL,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219398,Mariano Lara Salazar,M,PANAL,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219417,Daniella Judith Hernández Flores,F,MC,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219423,José Nuño Guzmán,M,MC,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219503,Diana Marcela Márquez Canales,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219508,Mario Ariel Juárez Rodríguez,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219541,Juan Luis de Anda Mata,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219555,Nicanor Martínez Olguín,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219559,Justina del Carmen Luna Pérez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219563,Elizabeth Hernández Calderón,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219567,Ariel Burgos Ochoa,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219577,Oracio Flores Ruiz,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219581,Claudia Beltrán Salas,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219585,Miguel Ángel Piña Garibay,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219587,Marisol González Martínez,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219589,Norma Cecilia Reyes Guerrero,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219595,José María Arroyo Juárez,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219599,Eduardo Herrera Calixto,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219609,Georgina Paola Villalpando Barrios,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219639,Mónica Ruelas Sánchez,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219707,Mayra Herrera Saynes,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219715,Manuel León Chávez,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219721,Samuel Rodríguez Torres,M,PVEM,Cámara de Diputados,NA,Representación Proporcional,CENTRO,,,,,,,,,,,,,
9219737,Francisco Elizondo Garrido,M,PVEM,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9219739,Senador Ángel Salvador Ceseña Burgoin,M,PRI,Cámara de Diputados,Baja California Sur,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9219778,Adán Pérez Utrera,M,MC,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221503,Nancy López Ruiz,F,PES,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221534,María Cristina Teresa García Bravo,F,PRD,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221650,Senador Carlos Alfredo Olson San Vicente,M,PAN,Cámara de Diputados,NA,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9221656,Laura Irais Ballesteros Mancilla,F,PRD,Cámara de Diputados,Querétaro,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221698,Senador Luis David Ortíz Salinas,M,MC,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221708,Estrella Rojas Loreto,F,PAN,Cámara de Diputados,Querétaro,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221782,Nora Liliana Oropeza Olguin,F,PRI,Cámara de Diputados,Hidalgo,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9221882,Senador Saúl López Sollano,M,MORENA,Cámara de Diputados,Guerrero,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221904,Senador Sergio Pérez Flores,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221914,Senador Jesús Encinas Meneses,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,CENTRO,,,,,,,,,,,,,
9221926,Senador Eli César Eduardo Cervantes Rojas,M,MORENA,Cámara de Diputados,San Luis Potosí,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9221938,Adriana Manzanilla Fojaco,F,MORENA,Cámara de Diputados,Tabasco,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221942,Senador Faustino López Vargas,M,MORENA,Cámara de Diputados,Tamaulipas,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9221966,Gloria Trinidad Luna Ruiz,F,PAN,Cámara de Diputados,Chiapas,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221968,Senador Juan Pablo Adame Alemán,M,PAN,Cámara de Diputados,Morelos,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221970,Judith Fabiola Vázquez Saut,F,PAN,Cámara de Diputados,Veracruz,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221974,Yadhira Yvette Tamayo Herrera,F,PAN,Cámara de Diputados,Michoacán,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9221992,Senador José Eduardo Calzada Rovirosa,M,PRI,Cámara de Diputados,Querétaro,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222041,Senador Alejandro Rojas Díaz Durán,M,MORENA,Cámara de Diputados,Ciudad de México,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222045,Senador Candelario Pérez Alvarado,M,MORENA,Cámara de Diputados,Tabasco,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222109,María Cristina Castillo Espinosa,F,PAN,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222169,Ricardo Barroso Agramont,M,PRI,Cámara de Diputados,Baja California Sur,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222485,María de Jesús Aguirre Barradas,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222503,Edna Laura Huerta Ruiz,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222547,José Agustín Ortiz Pinchetti,M,MORENA,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222571,Alejandro Canek Vázquez Góngora,M,MORENA,Cámara de Diputados,Hidalgo,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9222731,María Ascención Álvarez Solís,F,MC,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9222944,Manuel Torres Hernández,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9222974,Balfre Vargas Cortez,M,PES,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223020,Martha Alicia Arreola Martínez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223064,Rosario Cruz Salinas,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223204,Esther Martínez Romano,F,PT,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223228,Paulino Olivier Montero,M,PT,Cámara de Diputados,Puebla,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223296,Silvestre Resendez Muñoz,M,PES,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223720,Tanya Carola Viveros Chazaro,F,MORENA,Cámara de Diputados,Veracruz,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9223734,Senador Eduardo Enrique Murat Hinojosa,M,PVEM,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9223772,Eloy Martínez Carrizales,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223776,Sergio Enrrique Chalé Cauich,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9223814,Martha Rosa Morales Romero,F,MORENA,Cámara de Diputados,Veracruz,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9223875,Senador Arturo del Carmen Moo Cahuich,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,CENTRO,,,,,,,,,,,,,
9223927,Senador Navor Alberto Rojas Mancera,M,MORENA,Cámara de Diputados,Puebla,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227215,María de los Milagros Rodríguez Herrera,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227251,Isaías Rojas Ramírez,M,PT,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227255,Luis Alberto Salvador Sierra Jiménez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227283,Limbergh Ulises Guillen Montoya,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227323,Leticia García Marmolejo,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227325,Erandi Alejandro Aceves Sánchez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227332,Jorge Alberto Romero Vázquez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227360,César Ernesto Castañeda Hernández,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227364,Kenia del Refugio Hernández Guerrero,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227377,María del Carmen Curiel Aldaz,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227399,Víctor Manuel Hernández Gómez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227408,Eduardo Franco González,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227418,Esteban Rafael Constantino Magaña,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227426,María Guadalupe Robles Frutos,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227430,Natalia Carolina Álvarez Castro,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227449,María del Pilar González Garza,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227494,Claudia Gámez Carranco,F,PT,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227536,Julio Rocha Ávila,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227559,Rosalinda Cantú González,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227570,Ricardo Torres Torres,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227620,Claudia Lizeth Palos García,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227627,Octavio Arellano Orozco,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227653,Zoraya Villacis Palacios,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227657,María Fernanda Lima Buenrostro,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227669,Nayeli Gutiérrez Huerta,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227672,Abel Ramírez Ortiz,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227677,Fidel González Santiago,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9227709,César Alejandro Domínguez Domínguez,M,PRI,Cámara de Diputados,Chihuahua,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227713,Iliana Guadalupe Rodríguez Osuna,F,PRD,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227717,María de Jesús Páez Guereca,F,PT,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227725,Pablo Vázquez Ahued,M,MC,Cámara de Diputados,Jalisco,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227765,Arlette Ivette Muñoz Cervantes,F,PAN,Cámara de Diputados,Aguascalientes,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227801,Francisco Antonio Valencia García,M,PRD,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227804,Emilio Suárez Licona,M,PVEM,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227812,Anayeli Muñoz Moreno,F,MC,Cámara de Diputados,Aguascalientes,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227832,Jeu Ramón Márquez Cerezo,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227834,Eva Reyna Esmeralda Diaz García,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227858,Karina Isabel Garivo Sánchez,F,PRD,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227870,Abundio Peregrino García,M,PT,Cámara de Diputados,Chiapas,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227925,Ofelia Socorro Jasso Nieto,F,PRI,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9227928,Guadalupe Aurora Lol Be Peraza González,F,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9228004,Juan Pablo Beltrán Viggiano,M,PRI,Cámara de Diputados,NA,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9228079,Mariana Beatriz Sabanero Zarzuela,F,PAN,Cámara de Diputados,Ciudad de México,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9228090,Brenda Marlen Barragán Juárez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9228093,Beatriz Andrea Navarro Pérez,F,MORENA,Cámara de Diputados,Nayarit,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9228193,Marco Antonio Medina Pérez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9228406,Antonio de Jesús Madriz Estrada,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9228805,Hamlet García Almaguer,M,MORENA,Cámara de Diputados,Jalisco,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9228853,Angélica Ivonne Cisneros Lujan,F,MORENA,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9228889,Martha Leticia Sosa Govea,F,PRI,Cámara de Diputados,Colima,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9228907,Adriana Fuentes Téllez,F,PAN,Cámara de Diputados,Chihuahua,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9228947,Senador Juan José Castro Justo,M,PRI,Cámara de Diputados,Guerrero,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9228969,Senador José Nicolás Morales Ramos,M,PAN,Cámara de Diputados,Jalisco,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9229009,Verónica García Reyes,F,SIN PARTIDO,Cámara de Diputados,Michoacán,Primera Minoría,NO_CLASIFICADO,,,,,,,,,,,,,
9229027,Susana Cano González,F,MORENA,Cámara de Diputados,Distrito Federal,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
9229073,María Isabel Merlo Talavera,F,PT,Cámara de Diputados,Puebla,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9229077,Sonia Rocha Acosta,F,PAN,Cámara de Diputados,Querétaro,Mayoría Relativa,NO_CLASIFICADO,,,,,,,,,,,,,
9229123,Patricia Sánchez Carrillo,F,PAN,Cámara de Diputados,Yucatán,Representación Proporcional,NO_CLASIFICADO,,,,,,,,,,,,,
