id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,experience_sector_dominant,total_public_experience_years,total_private_experience_years,economic_axis,social_axis
9219558,Norma Rocío Nahle García,F,MORENA,Cámara de Diputados,Zacatecas,Mayoría Relativa,Mixto,8,8,,
9219560,Manuel Jesús Clouthier Carrillo,M,IND.,Cámara de Diputados,Sinaloa,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9219568,Silvia Rivera Carbajal,F,PRI,Cámara de Diputados,Guerrero,Mayoría Relativa,Mixto,13,13,,
9219580,Beatriz Vélez Núñez,F,PRI,Cámara de Diputados,Guerrero,Mayoría Relativa,Mixto,19,19,,
9219586,Ingrid Krasopani Schemelensky Castro,F,PAN,Cámara de Diputados,México,Mayoría Relativa,Mixto,16,16,,
9219588,Alma Lilia Luna Munguía,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,Mixto,14,14,,
9219610,Araceli Saucedo Reyes,F,PRD,Cámara de Diputados,Michoacán,Mayoría Relativa,Público,10,9,,
9219620,Ángel García Yáñez,M,PANAL,Cámara de Diputados,Morelos,Mayoría Relativa,Público,7,5,,
9219622,Pedro Garza Treviño,M,PAN,Cámara de Diputados,Nuevo León,Mayoría Relativa,Mixto,15,15,,
9219623,José Armando Jasso Silva,M,PAN,Cámara de Diputados,Nuevo León,Mayoría Relativa,Mixto,18,18,,
9219644,Claudia Sofía Corichi García,F,MC,Cámara de Diputados,Distrito Federal,Representación Proporcional,Privado,14,15,,
9219650,Nancy Guadalupe Sánchez Arredondo,F,PRI,Cámara de Diputados,Sinaloa,Representación Proporcional,Mixto,13,13,,
9219652,Braulio Mario Guerra Urbiola,M,PRI,Cámara de Diputados,Querétaro,Representación Proporcional,Mixto,16,16,,
9219656,Claudia Villanueva Huerta,F,PVEM,Cámara de Diputados,Distrito Federal,Mayoría Relativa,Mixto,8,8,,
9219662,Alicia Barrientos Pantoja,F,MORENA,Cámara de Diputados,Veracruz,Mayoría Relativa,Mixto,16,16,,
9219664,Laura Valeria Guzmán Vázquez,F,PRI,Cámara de Diputados,Jalisco,Mayoría Relativa,Privado,9,11,,
9219666,Elvia Graciela Palomares Ramírez,F,PANAL,Cámara de Diputados,Puebla,Mayoría Relativa,Mixto,7,7,,
9219678,Jorge Álvarez Máynez,M,MC,Cámara de Diputados,Zacatecas,Representación Proporcional,Mixto,17,17,,
9219696,Álvaro Rafael Rubio,M,PRI,Cámara de Diputados,Oaxaca,Mayoría Relativa,Público,6,5,,
9219712,Óscar Valencia García,M,PRI,Cámara de Diputados,Oaxaca,Mayoría Relativa,Público,9,8,,
9219714,Carlos Sarabia Camacho,M,PRI,Cámara de Diputados,Oaxaca,Mayoría Relativa,Mixto,16,16,,
9219747,David Gerson García Calderón,M,PRD,Cámara de Diputados,México,Mayoría Relativa,Mixto,12,12,,
9219752,María Esther Guadalupe Camargo Félix,F,PRI,Cámara de Diputados,Sonora,Mayoría Relativa,Mixto,14,14,,
9219755,Senador Tereso Medina Ramírez,M,PRI,Cámara de Diputados,Coahuila,Primera Minoría,Mixto,9,9,,
9221487,Hilda Esthela Flores Escalera,F,PRI,Cámara de Diputados,Coahuila,Representación Proporcional,Mixto,14,14,,
9221493,Senador Miguel Romo Medina,M,PRI,Cámara de Diputados,Aguascalientes,Primera Minoría,Mixto,5,5,,
9221494,Senador Martín Orozco Sandoval,M,PAN,Cámara de Diputados,Jalisco,Mayoría Relativa,Mixto,10,10,,
9221495,Senador Fernando Herrera Ávila,M,PAN,Cámara de Diputados,Jalisco,Mayoría Relativa,Mixto,12,12,,
9221505,Francisco José Gutiérrez de Velasco Urtaza,M,PAN,Cámara de Diputados,Veracruz,Mayoría Relativa,Mixto,17,17,,
9221506,Adriana Elizarraraz Sandoval,F,PAN,Cámara de Diputados,Guanajuato,Mayoría Relativa,Mixto,10,10,,
9221516,Ricardo Ramírez Nieto,M,PRI,Cámara de Diputados,Guanajuato,Mayoría Relativa,Mixto,16,16,,
9221521,Ramón Villagómez Guerrero,M,PRI,Cámara de Diputados,Nuevo León,Mayoría Relativa,Mixto,7,7,,
9221523,Ruth Noemí Tiscareño Agoitia,F,PRI,Cámara de Diputados,San Luis Potosí,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221526,Delfina Gómez Álvarez,F,MORENA,Cámara de Diputados,México,Mayoría Relativa,Mixto,17,17,,
9221527,Juan Pablo Piña Kurczyn,M,PAN,Cámara de Diputados,Puebla,Mayoría Relativa,Mixto,16,16,,
9221529,Lilia Arminda García Escobar,F,PAN,Cámara de Diputados,Puebla,Mayoría Relativa,Público,8,4,,
9221531,Jesús Antonio López Rodríguez,M,PAN,Cámara de Diputados,Sinaloa,Mayoría Relativa,Mixto,16,16,,
9221537,Gerardo Federico Salas Díaz,M,PAN,Cámara de Diputados,Aguascalientes,Mayoría Relativa,Mixto,14,14,,
9221586,Martha Lizeth Noriega Galaz,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221594,Erwin Jorge Areizaga Uribe,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,2,2,,
9221607,Manuela del Carmen Obrador Narváez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,12,19,,
9221665,Senador José Ramón Enríquez Herrera,M,MORENA,Cámara de Diputados,Durango,Primera Minoría,Mixto,5,5,,
9221666,Senador Juan Quiñonez Ruiz,M,MC,Cámara de Diputados,Durango,Primera Minoría,Público,12,9,,
9221705,Senador Mauricio Kuri González,M,PAN,Cámara de Diputados,Veracruz,Mayoría Relativa,Público,19,17,,
9221841,Senador Jaime Bonilla Valdez,M,MORENA,Cámara de Diputados,Baja California,Mayoría Relativa,Público,11,10,,
9221862,Senador César Arnulfo Cravioto Romero,M,MORENA,Cámara de Diputados,Puebla,Mayoría Relativa,Privado,12,15,,
9221867,Eva Eugenia Galaz Caletti,F,MORENA,Cámara de Diputados,Ciudad de México,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221893,Delfina Gómez Álvarez,F,MORENA,Cámara de Diputados,México,Mayoría Relativa,Mixto,18,18,,
9221896,Senador Ricardo Moreno Bastida,M,MORENA,Cámara de Diputados,México,Mayoría Relativa,Privado,8,9,,
9221933,María Lilly del Carmen Téllez García,F,PAN,Cámara de Diputados,Sonora,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9221935,Senador Francisco Alfonso Durazo Montaño,M,MORENA,Cámara de Diputados,Sonora,Mayoría Relativa,Privado,17,19,,
9221947,Senador José Antonio Cruz Álvarez Lima,M,MORENA,Cámara de Diputados,Tlaxcala,Mayoría Relativa,Mixto,1,1,,
9221949,Norma Rocío Nahle García,F,MORENA,Cámara de Diputados,Zacatecas,Mayoría Relativa,Mixto,10,10,,
9221975,Senador Rafael Moreno Valle Rosas,M,PAN,Cámara de Diputados,Puebla,Representación Proporcional,Mixto,18,18,,
9222047,Senador Germán Martínez Cázares,M,MORENA,Cámara de Diputados,Michoacán,Representación Proporcional,Privado,13,15,,
9222066,Martha Elena García Gómez,F,PAN,Cámara de Diputados,NA,Representación Proporcional,Público,16,8,,
9222092,Nohemí Alemán Hernández,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222164,Benito Medina Herrera,M,PRI,Cámara de Diputados,Baja California,Representación Proporcional,Privado,8,13,,
9222174,Hortensia María Luisa Noroña Quezada,F,PRI,Cámara de Diputados,NA,Representación Proporcional,Mixto,16,16,,
9222208,Lenin Nelson Campos Córdova,M,PRI,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222210,Norma Adela Guel Saldívar,F,PRI,Cámara de Diputados,NA,Representación Proporcional,Mixto,9,9,,
9222264,Luis Eleusis Leónidas Córdova Morán,M,PRI,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222278,Ernesto Javier Nemer Alvarez,M,PRI,Cámara de Diputados,NA,Representación Proporcional,Mixto,19,19,,
9222279,Oscar Jiménez Rayón,M,PRI,Cámara de Diputados,NA,Representación Proporcional,Público,21,19,,
9222322,Frida Alejandra Esparza Márquez,F,PRD,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222382,Martha Angélica Zamudio Macías,F,MC,Cámara de Diputados,NA,Representación Proporcional,Público,14,11,,
9222406,Nancy Guadalupe Sánchez Arredondo,F,MORENA,Cámara de Diputados,Sinaloa,Representación Proporcional,Público,15,14,,
9222432,Beatriz Manrique Guevara,F,PVEM,Cámara de Diputados,Guanajuato,Representación Proporcional,Privado,18,19,,
9222438,Ana Patricia Peralta de la Peña,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,11,11,,
9222454,Leticia Mariana Gómez Ordaz,F,PVEM,Cámara de Diputados,NA,Representación Proporcional,Privado,14,18,,
9222482,Miguel Ángel Márquez González,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Privado,4,5,,
9222504,Diego Eduardo del Bosque Villarreal,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222516,Julio Carranza Aréas,M,MORENA,Cámara de Diputados,Chiapas,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222522,Emeteria Claudia Martínez Aguilar,F,MORENA,Cámara de Diputados,Chiapas,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222530,David Bautista Rivera,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9222550,Pedro Daniel Abasolo Sánchez,M,PT,Cámara de Diputados,NA,Representación Proporcional,Privado,5,10,,
9222678,Ariel Rodríguez Vázquez,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Mixto,13,13,,
9222696,Lilia Villafuerte Zavala,F,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Público,17,14,,
9222732,Lourdes Celenia Contreras González,F,MC,Cámara de Diputados,NA,Mayoría Relativa,Mixto,14,14,,
9222745,Higinio del Toro Pérez,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Público,19,18,,
9222866,Ma. Guadalupe Almaguer Pardo,F,PRD,Cámara de Diputados,NA,Mayoría Relativa,Mixto,13,13,,
9222870,José Salvador Rosas Quintanilla,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222884,Ricardo García Escalante,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Público,10,8,,
9222940,Marina del Pilar Ávila Olmeda,F,MORENA,Cámara de Diputados,Baja California,Mayoría Relativa,Público,17,12,,
9222941,Héctor René Cruz Aparicio,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Privado,13,17,,
9222945,Raúl Eduardo Bonifaz Moedano,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,7,7,,
9222966,Rosa María Bayardo Cabrera,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,11,11,,
9222981,María de Jesús Rosete Sánchez,F,PT,Cámara de Diputados,Distrito Federal,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9222983,Adriana María Guadalupe Espinosa de los Monteros García,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,16,16,,
9222999,Francisco Javier Saldívar Camacho,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Mixto,18,18,,
9223007,Flor Ivone Morales Miranda,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Público,12,6,,
9223043,Fortunato Rivera Castillo,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,11,11,,
9223055,Jannet Téllez Infante,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,2,3,,
9223059,Dionicia Vázquez García,F,PT,Cámara de Diputados,México,Mayoría Relativa,Mixto,2,2,,
9223065,Francisco Favela Peñuñuri,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Mixto,2,2,,
9223067,Carolina García Aguilar,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Mixto,5,5,,
9223069,Xochitl Nashielly Zagal Ramírez,F,MORENA,Cámara de Diputados,Distrito Federal,Mayoría Relativa,Mixto,14,14,,
9223079,Felipe Rafael Arvizu de la Luz,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,3,3,,
9223085,Raúl Ernesto Sánchez Barrales Zavalza,M,PT,Cámara de Diputados,NA,Mayoría Relativa,Público,15,11,,
9223099,María Teresa Rebeca Rosa Mora Ríos,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223106,Silvestre López Cornejo,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223137,Nancy Claudia Reséndiz Hernández,F,PES,Cámara de Diputados,NA,Mayoría Relativa,Privado,6,14,,
9223139,Feliciano Flores Anguiano,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,9,9,,
9223149,Anita Sánchez Castro,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,11,11,,
9223155,Ignacio Benjamín Campos Equihua,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,19,19,,
9223157,Iván Arturo Pérez Negrón Ruiz,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,16,18,,
9223205,Inés Parra Juárez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223216,Alfonso Pérez Arroyo,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Público,4,2,,
9223224,Julian Peña Hidalgo,M,MORENA,Cámara de Diputados,Puebla,Mayoría Relativa,Público,9,4,,
9223257,Casimiro Zamora Valdez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223267,Ana Gabriela Guevara Espinoza,F,PT,Cámara de Diputados,Sonora,Mayoría Relativa,Mixto,17,17,,
9223273,María Wendy Briceño Zuloaga,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,17,19,,
9223275,Carlos Javier Lamarque Cano,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,3,3,,
9223276,Fernando González Meza,M,MORENA,Cámara de Diputados,Sonora,Mayoría Relativa,Mixto,21,21,,
9223277,Hildelisa González Morales,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Público,12,8,,
9223279,Estela Núñez Alvarez,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,13,15,,
9223283,Gregorio Efraín Espadas Méndez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,3,3,,
9223284,Roberto Calix Marín,M,MORENA,Cámara de Diputados,Tabasco,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223295,Héctor Joel Villegas González,M,PES,Cámara de Diputados,NA,Mayoría Relativa,Mixto,2,2,,
9223309,Rubén Terán Águila,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,6,6,,
9223325,Rodrigo Calderón Salas,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,18,19,,
9223328,Claudia Tello Espinosa,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223329,Carmen Mora García,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223345,Valentín Reyes López,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Público,7,3,,
9223512,Jesús Wenceslao Rangel de la O,M,PRI,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9223745,Raymundo García Gutiérrez,M,PRD,Cámara de Diputados,NA,Mayoría Relativa,Público,13,7,,
9223751,Claudia Reyes Montiel,F,PRD,Cámara de Diputados,NA,Mayoría Relativa,Mixto,19,19,,
9223769,Mario Alberto Ramos Tamez,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Privado,12,13,,
9223775,Jesús Carlos Vidal Peniche,M,PVEM,Cámara de Diputados,NA,Mayoría Relativa,Mixto,9,9,,
9223799,Manuel López Castillo,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,16,16,,
9223809,Graciela Zavaleta Sánchez,F,MORENA,Cámara de Diputados,Oaxaca,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9223812,Jorge Ángel Sibaja Mendoza,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9223815,Marco Antonio Andrade Zavala,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Privado,18,19,,
9223823,Marco Antonio Medina Pérez,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Mixto,17,17,,
9223833,Manuel Huerta Martínez,M,PT,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9223845,María Guadalupe Edith Castañeda Ortiz,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,Privado,11,13,,
9223849,María Chávez Pérez,F,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9223872,Ma. de Jesús García Guardado,F,MORENA,Cámara de Diputados,Zacatecas,Representación Proporcional,Mixto,6,6,,
9223895,Claudia Pérez Rodríguez,F,PAN,Cámara de Diputados,NA,Mayoría Relativa,Mixto,14,14,,
9223904,Elba Lorena Torres Díaz,F,PT,Cámara de Diputados,NA,Mayoría Relativa,Privado,9,10,,
9227160,Nestora Salgado García,F,MORENA,Cámara de Diputados,Guerrero,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227187,Senador Navor Alberto Rojas Mancera,M,MORENA,Cámara de Diputados,Puebla,Mayoría Relativa,Mixto,4,4,,
9227271,Yeimi Yazmín Aguilar Cifuentes,F,PRI,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227286,Daniel Murguía Lardizabal,M,MORENA,Cámara de Diputados,Chihuahua,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227303,Alma Patricia Cardona Ortiz,F,PRI,Cámara de Diputados,Coahuila,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227348,Miguel Ángel Pérez Navarrete,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,2,2,,
9227372,Albino Galván Martínez,M,MC,Cámara de Diputados,NA,Mayoría Relativa,Privado,7,12,,
9227394,Javier Huerta Jurado,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Privado,3,21,,
9227407,Rodrigo Sánchez Zepeda,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Privado,3,21,,
9227417,Carlos Alberto Manzo Rodríguez,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,5,5,,
9227482,Odette Nayeri Almazán Muñoz,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227540,Bernardo Ríos Cheno,M,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,9,9,,
9227542,Gabriela Martínez Espinoza,F,MORENA,Cámara de Diputados,NA,Mayoría Relativa,Mixto,4,4,,
9227556,Rodrigo Sánchez Martínez,M,MORENA,Cámara de Diputados,Tabasco,Mayoría Relativa,Privado,2,3,,
9227651,Rocío Hernández Villanueva,F,MORENA,Cámara de Diputados,Veracruz,Mayoría Relativa,Sin Experiencia Detectada,0,0,,
9227666,Angélica Peña Martínez,F,PVEM,Cámara de Diputados,Veracruz,Mayoría Relativa,Público,5,3,,
9227678,Sergio Enrrique Chalé Cauich,M,PAN,Cámara de Diputados,NA,Mayoría Relativa,Público,6,2,,
9227687,Jesús Fernando Morales Flores,M,PAN,Cámara de Diputados,Sonora,Representación Proporcional,Privado,16,18,,
9227701,Víctor Manuel Anastasio Galicia Ávila,M,PRI,Cámara de Diputados,Distrito Federal,Representación Proporcional,Mixto,5,5,,
9227711,María José Sánchez Escobedo,F,PRI,Cámara de Diputados,Jalisco,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227712,Leslie Estefanía Rodriguez Sarabia,F,PRD,Cámara de Diputados,NA,Representación Proporcional,Privado,5,6,,
9227742,Susana Prieto Terrazas,F,SIN PARTIDO,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227750,Brianda Aurora Vázquez Álvarez,F,MORENA,Cámara de Diputados,Sonora,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227758,Martha Nabetse Arellano Reyes,F,MORENA,Cámara de Diputados,Sinaloa,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227762,María Teresa Jiménez Esquivel,F,PAN,Cámara de Diputados,México,Representación Proporcional,Público,18,14,,
9227764,José Luis Báez Guerrero,M,PAN,Cámara de Diputados,Ciudad de México,Representación Proporcional,Mixto,19,19,,
9227772,Roberto Valenzuela Corral,M,PAN,Cámara de Diputados,Distrito Federal,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227780,Noemi Berenice Luna Ayala,F,PAN,Cámara de Diputados,Zacatecas,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227782,Gerardo Peña Flores,M,PAN,Cámara de Diputados,Nuevo León,Representación Proporcional,Público,18,17,,
9227783,César Augusto Rendón García,M,PAN,Cámara de Diputados,Tamaulipas,Representación Proporcional,Público,18,17,,
9227810,Pablo Gil Delgado Ventura,M,MC,Cámara de Diputados,Veracruz,Representación Proporcional,Mixto,1,1,,
9227815,Blanca Araceli Narro Panameño,F,MORENA,Cámara de Diputados,Tamaulipas,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227821,Saúl Hernández Hernández,M,MORENA,Cámara de Diputados,San Luis Potosí,Representación Proporcional,Mixto,2,2,,
9227827,Salma Luevano Luna,F,MORENA,Cámara de Diputados,Aguascalientes,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227847,Carlos Miguel Aysa Damas,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227874,Braulio López Ochoa Mijares,M,MC,Cámara de Diputados,Veracruz,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227881,Manuel Vázquez Arellano,M,MORENA,Cámara de Diputados,Guerrero,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227899,Faustino Vidal Benavides,M,MORENA,Cámara de Diputados,Veracruz,Representación Proporcional,Sin Experiencia Detectada,0,0,,
9227903,Zeus García Sandoval,M,MORENA,Cámara de Diputados,NA,Representación Proporcional,Sin Experiencia Detectada,0,0,,
